PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Earth,Europa,Mars,True,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,True,transported_True
7403_01,19.0,294.0,79.0,536.0,0.0,0.0,1,0,0,0,0,0,1,0,0
7405_01,23.0,0.0,1089.0,311.0,0.0,0.0,1,0,0,0,0,0,1,0,1
7406_01,19.0,0.0,78.0,801.0,0.0,7.0,1,0,0,0,0,0,1,0,0
7410_01,41.0,85.0,804.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
7411_01,30.0,1110.0,0.0,439.0,5.0,0.0,1,0,0,0,0,0,1,0,0
7418_01,7.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1
7419_02,47.0,0.0,61.0,805.0,0.0,6.0,1,0,0,0,0,0,1,0,1
7422_01,21.0,550.0,0.0,61.0,4.0,5.0,1,0,0,0,0,0,1,0,0
7425_02,19.0,879.0,0.0,0.0,10.0,0.0,1,0,0,0,0,0,1,0,0
7428_01,28.0,0.0,132.0,4.0,1915.0,0.0,0,1,0,0,0,0,1,0,0
7430_01,24.0,549.0,3.0,201.0,0.0,0.0,1,0,0,0,0,1,0,0,0
7432_01,38.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7435_01,26.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7437_01,45.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7437_02,47.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7437_03,60.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7438_01,42.0,0.0,279.0,30.0,409.0,0.0,1,0,0,0,1,0,0,0,1
7445_01,20.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
7446_01,18.0,960.0,672.0,0.0,0.0,168.0,1,0,0,0,0,0,1,0,0
7448_01,25.0,244.0,0.0,40.0,294.0,124.0,1,0,0,0,1,0,0,0,0
7449_01,20.0,120.0,321.0,0.0,932.0,175.0,1,0,0,0,0,1,0,0,0
7450_01,23.0,509.0,0.0,193.0,0.0,2.0,1,0,0,0,0,0,1,0,0
7452_01,48.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7452_02,26.0,286.0,3387.0,575.0,213.0,548.0,0,1,0,0,1,0,0,0,1
7453_01,27.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7455_01,41.0,0.0,1616.0,0.0,758.0,400.0,0,1,0,0,1,0,0,0,1
7456_01,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
7457_01,71.0,1243.0,0.0,5.0,16.0,34.0,0,0,1,0,0,0,1,0,0
7458_01,64.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
7459_01,33.0,0.0,397.0,0.0,1249.0,845.0,0,1,0,0,0,0,1,0,0
7460_01,24.0,786.0,0.0,0.0,309.0,0.0,1,0,0,0,1,0,0,0,1
7461_01,35.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7462_01,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
7464_01,11.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
7475_01,43.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7475_02,36.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7477_01,22.0,27.0,0.0,0.0,663.0,0.0,1,0,0,0,0,1,0,0,0
7479_01,34.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7481_01,46.0,0.0,0.0,1.0,0.0,1778.0,1,0,0,0,0,0,1,0,0
7483_01,43.0,244.0,0.0,358.0,160.0,800.0,0,0,1,0,0,1,0,0,1
7484_01,25.0,0.0,1435.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1
7486_01,14.0,0.0,184.0,16.0,1234.0,0.0,1,0,0,0,1,0,0,0,0
7487_01,63.0,174.0,282.0,321.0,8.0,0.0,1,0,0,0,0,0,1,0,1
7488_01,29.0,558.0,0.0,386.0,355.0,0.0,0,0,1,0,0,0,1,0,0
7492_01,19.0,193.0,0.0,2956.0,0.0,0.0,0,0,1,0,0,0,1,0,1
7494_01,53.0,2.0,794.0,425.0,0.0,397.0,1,0,0,0,0,0,1,0,0
7495_01,45.0,2.0,36.0,1110.0,9.0,0.0,0,0,1,0,0,0,1,0,0
7496_01,41.0,0.0,2383.0,0.0,2.0,97.0,0,1,0,0,1,0,0,0,1
7498_01,68.0,523.0,0.0,859.0,201.0,782.0,0,0,1,0,0,0,1,1,0
7498_02,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7498_03,27.0,30.0,0.0,910.0,0.0,0.0,0,0,1,0,0,0,1,1,1
7499_01,20.0,30.0,132.0,1121.0,0.0,0.0,1,0,0,0,1,0,0,0,1
7501_01,18.0,0.0,0.0,0.0,484.0,320.0,1,0,0,0,0,0,1,0,0
7502_01,45.0,66.0,5974.0,0.0,0.0,625.0,0,1,0,0,1,0,0,0,1
7503_02,37.0,1577.0,11396.0,0.0,1014.0,560.0,0,1,0,0,0,0,1,0,1
7505_01,51.0,511.0,0.0,291.0,4212.0,0.0,0,0,1,0,0,0,1,1,0
7505_02,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7505_03,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7506_01,19.0,2110.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0
7507_01,19.0,0.0,789.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
7507_02,6.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
7507_03,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1
7509_01,37.0,1442.0,4.0,0.0,3.0,0.0,1,0,0,0,0,0,1,0,0
7510_01,18.0,1092.0,0.0,208.0,150.0,0.0,0,0,1,0,1,0,0,0,0
7514_01,52.0,0.0,0.0,47.0,2059.0,0.0,1,0,0,0,0,0,1,0,0
7517_01,25.0,15.0,3.0,0.0,635.0,0.0,1,0,0,0,0,1,0,0,0
7518_01,26.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7518_02,32.0,2502.0,700.0,1104.0,13902.0,484.0,0,1,0,0,0,1,0,1,0
7520_01,58.0,1366.0,257.0,0.0,0.0,311.0,1,0,0,0,0,0,1,0,0
7521_01,44.0,657.0,0.0,103.0,0.0,394.0,1,0,0,0,0,0,1,0,0
7522_01,41.0,0.0,0.0,0.0,0.0,908.0,1,0,0,0,0,0,1,0,0
7523_01,24.0,0.0,0.0,643.0,167.0,0.0,1,0,0,0,0,0,1,0,1
7524_01,41.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
7524_02,23.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
7525_01,27.0,390.0,1377.0,0.0,2809.0,4914.0,0,1,0,0,0,0,1,0,0
7525_02,61.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7527_01,18.0,0.0,732.0,2.0,13.0,47.0,1,0,0,0,0,0,1,0,1
7529_01,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
7531_02,15.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7533_01,12.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1
7534_01,40.0,420.0,0.0,345.0,1.0,0.0,1,0,0,0,0,1,0,0,0
7535_01,19.0,122.0,2.0,0.0,480.0,565.0,1,0,0,0,0,0,1,0,1
7536_01,18.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7538_01,48.0,313.0,2864.0,0.0,0.0,12424.0,0,1,0,0,0,0,1,1,0
7542_01,35.0,4.0,53.0,0.0,0.0,844.0,1,0,0,0,0,0,1,0,0
7543_01,29.0,0.0,0.0,702.0,0.0,56.0,1,0,0,0,0,0,1,0,0
7544_01,54.0,118.0,0.0,0.0,669.0,0.0,1,0,0,0,0,0,1,0,0
7549_01,22.0,0.0,19.0,1468.0,2.0,119.0,1,0,0,0,0,0,1,0,1
7550_01,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
7552_01,26.0,0.0,652.0,97.0,43.0,0.0,1,0,0,0,0,0,1,0,1
7553_01,19.0,10.0,24.0,0.0,0.0,565.0,1,0,0,0,0,1,0,0,0
7559_01,22.0,0.0,0.0,441.0,0.0,423.0,1,0,0,0,0,0,1,0,0
7565_01,37.0,2.0,7272.0,0.0,50.0,1282.0,0,1,0,0,0,0,1,0,1
7565_03,25.0,0.0,772.0,0.0,125.0,5913.0,0,1,0,0,1,0,0,0,0
7565_04,9.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1
7567_01,15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0
7568_01,19.0,380.0,0.0,416.0,0.0,8.0,1,0,0,0,0,0,1,0,0
7569_01,18.0,3591.0,0.0,158.0,0.0,120.0,0,0,1,0,0,0,1,0,0
7569_02,50.0,828.0,0.0,572.0,1367.0,0.0,0,0,1,0,0,0,1,1,0
7572_01,14.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
7573_01,19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
7574_01,33.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7576_01,23.0,30.0,2237.0,1.0,49.0,52.0,0,1,0,0,0,0,1,0,1
7577_01,14.0,80.0,130.0,0.0,1323.0,0.0,1,0,0,0,0,1,0,0,0
7578_01,14.0,653.0,0.0,4.0,0.0,0.0,1,0,0,0,1,0,0,0,0
7579_01,45.0,1.0,7.0,56.0,613.0,0.0,1,0,0,0,0,1,0,0,1
7580_01,22.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
7583_01,36.0,32.0,355.0,1826.0,9.0,0.0,0,0,1,0,0,0,1,0,1
7584_02,59.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7585_01,31.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7585_03,28.0,0.0,2674.0,1309.0,18.0,11.0,0,1,0,0,0,0,1,0,1
7585_04,19.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7586_01,29.0,220.0,1130.0,0.0,7.0,951.0,0,1,0,0,0,0,1,0,1
7588_01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
7588_02,15.0,0.0,714.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1
7592_01,18.0,0.0,0.0,0.0,1586.0,0.0,1,0,0,0,0,0,1,0,0
7594_01,49.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7595_01,36.0,0.0,7.0,661.0,0.0,93.0,1,0,0,0,0,0,1,0,1
7596_01,40.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7598_01,67.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
7601_01,17.0,214.0,552.0,0.0,241.0,0.0,1,0,0,0,0,0,1,0,0
7604_01,27.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7605_01,28.0,2484.0,136.0,42.0,0.0,0.0,0,0,1,0,1,0,0,0,0
7606_01,54.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7608_01,26.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7609_01,40.0,0.0,21.0,0.0,1503.0,1392.0,0,1,0,0,1,0,0,1,0
7609_02,39.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7614_01,40.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7616_01,20.0,11.0,725.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1
7618_01,18.0,761.0,21.0,27.0,0.0,0.0,1,0,0,0,0,0,1,0,1
7621_01,35.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7622_01,31.0,0.0,0.0,185.0,584.0,0.0,1,0,0,0,0,0,1,0,0
7623_01,40.0,0.0,0.0,84.0,798.0,0.0,1,0,0,0,0,0,1,0,0
7624_01,50.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1
7625_01,21.0,0.0,0.0,114.0,2.0,683.0,1,0,0,0,0,0,1,0,0
7626_01,29.0,767.0,16.0,9.0,0.0,0.0,1,0,0,0,0,0,1,0,0
7627_01,63.0,0.0,5036.0,4.0,519.0,0.0,0,1,0,0,1,0,0,0,1
7628_01,19.0,37.0,0.0,1288.0,0.0,0.0,0,0,1,0,0,0,1,0,1
7628_02,36.0,1103.0,3.0,0.0,0.0,659.0,0,0,1,0,0,0,1,0,0
7630_01,48.0,0.0,172.0,115.0,1.0,645.0,1,0,0,0,1,0,0,0,0
7631_01,33.0,81.0,1125.0,481.0,505.0,1261.0,0,1,0,0,0,0,1,0,0
7632_01,28.0,2703.0,0.0,4.0,1.0,0.0,0,0,1,0,0,0,1,0,0
7635_01,58.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7640_01,23.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
7641_01,21.0,618.0,33.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,1
7643_01,53.0,8.0,1489.0,0.0,2723.0,7401.0,0,1,0,0,1,0,0,0,0
7643_02,14.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7644_01,17.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
7646_01,25.0,0.0,16016.0,1025.0,189.0,1037.0,0,1,0,0,1,0,0,0,1
7646_02,44.0,3010.0,26.0,0.0,62.0,904.0,0,1,0,0,1,0,0,1,0
7646_03,24.0,145.0,4224.0,0.0,5.0,61.0,0,1,0,0,1,0,0,0,1
7647_01,24.0,0.0,7.0,127.0,639.0,37.0,1,0,0,0,0,0,1,0,0
7649_01,24.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
7650_01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
7650_02,7.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0
7650_03,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
7650_04,18.0,711.0,12.0,0.0,83.0,0.0,1,0,0,0,0,0,1,0,1
7650_05,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
7652_01,40.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7656_01,16.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
7660_01,25.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7661_01,10.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
7666_01,19.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7667_01,15.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7670_01,21.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7671_01,29.0,0.0,7.0,31.0,700.0,0.0,1,0,0,0,0,0,1,0,0
7676_01,37.0,2771.0,0.0,6.0,1.0,10.0,0,0,1,0,0,0,1,1,0
7677_01,49.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
7678_01,42.0,1132.0,0.0,0.0,77.0,608.0,1,0,0,0,0,0,1,0,0
7679_01,33.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
7680_01,27.0,0.0,6.0,0.0,7786.0,0.0,0,1,0,0,0,0,1,0,0
7682_01,53.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
7683_01,28.0,0.0,817.0,58.0,0.0,25.0,1,0,0,0,0,0,1,0,1
7684_01,24.0,812.0,5450.0,0.0,1.0,262.0,0,1,0,0,0,0,1,0,1
7687_01,20.0,0.0,0.0,8.0,1.0,1175.0,1,0,0,0,0,1,0,0,0
7688_01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
7691_01,42.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7692_01,32.0,0.0,48.0,0.0,3204.0,112.0,0,1,0,0,1,0,0,1,0
7693_01,36.0,0.0,2979.0,0.0,68.0,347.0,0,1,0,0,0,0,1,0,1
7693_02,40.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1
7696_01,34.0,751.0,0.0,185.0,0.0,77.0,0,0,1,0,0,0,1,0,0
7696_02,37.0,1000.0,0.0,80.0,40.0,0.0,0,0,1,0,0,0,1,0,0
7697_02,25.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7698_01,39.0,332.0,0.0,728.0,2.0,86.0,0,0,1,0,0,0,1,0,1
7699_01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1
7700_01,54.0,1144.0,140.0,2.0,2.0,0.0,0,0,1,0,0,0,1,0,0
7702_01,16.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
7703_01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
7708_01,18.0,110.0,103.0,471.0,11.0,1.0,1,0,0,0,0,0,1,0,0
7709_01,27.0,2647.0,0.0,0.0,42.0,32.0,1,0,0,0,0,1,0,0,0
7710_01,27.0,118.0,1769.0,4127.0,118.0,619.0,0,1,0,0,0,0,1,0,1
7712_01,25.0,1.0,4298.0,0.0,0.0,2.0,0,1,0,0,0,0,1,1,1
7713_01,30.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7714_01,19.0,0.0,28.0,62.0,24.0,1686.0,1,0,0,0,0,0,1,0,0
7715_01,18.0,1.0,5.0,305.0,347.0,0.0,1,0,0,0,1,0,0,0,0
7716_01,49.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7717_01,64.0,0.0,0.0,0.0,563.0,344.0,1,0,0,0,0,0,1,0,0
7719_01,26.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7720_01,53.0,0.0,0.0,754.0,46.0,0.0,1,0,0,0,1,0,0,0,0
7721_01,27.0,83.0,0.0,2621.0,5.0,0.0,0,0,1,0,0,0,1,0,1
7723_01,27.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7724_01,25.0,338.0,319.0,32.0,15.0,0.0,0,0,1,0,0,0,1,0,0
7727_01,33.0,0.0,0.0,0.0,436.0,224.0,1,0,0,0,1,0,0,0,1
7728_01,27.0,0.0,9.0,0.0,40.0,7621.0,0,1,0,0,0,0,1,0,0
7729_01,20.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7731_01,39.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7736_01,27.0,1730.0,0.0,379.0,5.0,0.0,0,0,1,0,0,0,1,0,0
7738_01,19.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7739_01,22.0,60.0,48.0,0.0,0.0,500.0,1,0,0,0,0,0,1,0,0
7741_01,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
7741_02,24.0,9.0,769.0,9.0,0.0,0.0,1,0,0,0,0,0,1,0,0
7742_01,41.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7742_02,18.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7743_01,63.0,0.0,243.0,0.0,777.0,0.0,1,0,0,0,0,0,1,0,0
7744_01,19.0,0.0,4534.0,0.0,617.0,1156.0,0,1,0,0,0,0,1,0,0
7744_02,39.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7748_01,44.0,18.0,1451.0,0.0,279.0,64.0,0,1,0,0,0,0,1,0,0
7748_02,39.0,0.0,395.0,0.0,1012.0,1080.0,0,1,0,0,0,0,1,1,0
7749_01,29.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,1
7749_02,37.0,416.0,56.0,1912.0,0.0,0.0,0,0,1,0,0,0,1,0,0
7751_01,41.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7752_01,18.0,0.0,0.0,0.0,746.0,1.0,1,0,0,0,0,1,0,0,0
7754_01,55.0,1.0,2670.0,34.0,542.0,1339.0,0,1,0,0,1,0,0,0,1
7755_01,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
7757_01,28.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7757_02,43.0,0.0,8948.0,0.0,153.0,872.0,0,1,0,0,0,0,1,0,1
7760_01,32.0,0.0,494.0,0.0,0.0,213.0,1,0,0,0,0,1,0,0,0
7761_01,23.0,1.0,0.0,0.0,237.0,553.0,1,0,0,0,0,0,1,0,1
7761_02,5.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
7764_01,24.0,1405.0,0.0,14.0,2.0,163.0,1,0,0,0,0,0,1,0,0
7767_01,22.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
7768_01,14.0,0.0,268.0,239.0,127.0,0.0,1,0,0,0,0,0,1,0,1
7769_01,20.0,98.0,499.0,0.0,142.0,52.0,1,0,0,0,0,0,1,0,0
7770_01,17.0,527.0,124.0,37.0,290.0,30.0,1,0,0,0,0,0,1,0,0
7770_02,20.0,748.0,0.0,0.0,0.0,487.0,1,0,0,0,1,0,0,0,0
7773_01,15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
7774_01,67.0,1146.0,16.0,39.0,0.0,518.0,0,0,1,0,1,0,0,0,1
7775_01,28.0,7.0,489.0,0.0,4.0,6027.0,0,1,0,0,1,0,0,0,0
7777_01,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
7778_01,34.0,1199.0,33.0,346.0,0.0,0.0,0,0,1,0,0,0,1,0,0
7778_02,17.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0
7780_01,33.0,0.0,53.0,615.0,9.0,0.0,1,0,0,0,1,0,0,0,1
7782_01,33.0,0.0,73.0,31.0,8493.0,9065.0,0,1,0,0,1,0,0,0,0
7782_02,28.0,0.0,180.0,0.0,778.0,4973.0,0,1,0,0,0,0,1,0,0
7783_01,18.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7784_01,28.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7785_01,13.0,406.0,0.0,52.0,0.0,387.0,1,0,0,0,0,0,1,0,0
7786_01,38.0,0.0,0.0,0.0,45.0,3372.0,1,0,0,0,0,0,1,0,0
7788_01,43.0,0.0,0.0,110.0,538.0,0.0,1,0,0,0,0,1,0,0,0
7790_02,45.0,810.0,0.0,132.0,198.0,0.0,0,0,1,0,1,0,0,0,0
7790_03,25.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7791_01,64.0,19.0,261.0,208.0,0.0,214.0,1,0,0,0,1,0,0,0,0
7797_01,44.0,358.0,303.0,0.0,0.0,131.0,1,0,0,0,0,0,1,0,0
7802_01,33.0,166.0,634.0,419.0,201.0,1178.0,0,0,1,0,0,0,1,0,0
7803_01,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0
7803_02,19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
7805_01,37.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
7806_01,24.0,0.0,688.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0
7812_01,26.0,1333.0,0.0,50.0,0.0,0.0,0,0,1,0,0,0,1,0,0
7813_01,27.0,0.0,55.0,0.0,740.0,85.0,1,0,0,0,0,0,1,0,0
7815_01,27.0,0.0,605.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1
7818_01,22.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
7820_01,24.0,0.0,0.0,809.0,0.0,0.0,1,0,0,0,1,0,0,0,1
7824_01,18.0,0.0,76.0,0.0,993.0,6.0,1,0,0,0,0,1,0,0,0
7828_01,28.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
7829_01,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
7830_01,23.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
7830_02,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
7832_01,19.0,1823.0,36.0,81.0,0.0,0.0,0,0,1,0,0,0,1,0,0
7833_01,34.0,0.0,3424.0,6.0,2445.0,1128.0,0,1,0,0,1,0,0,0,0
7833_02,34.0,11.0,3299.0,0.0,1013.0,15.0,0,1,0,0,0,0,1,0,1
7834_01,24.0,482.0,967.0,349.0,19.0,0.0,1,0,0,0,0,0,1,0,0
7835_01,28.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
7837_01,44.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7837_02,35.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
7839_01,20.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
7840_01,18.0,328.0,0.0,0.0,24.0,309.0,1,0,0,0,0,1,0,0,0
7841_01,43.0,6.0,25.0,0.0,5250.0,0.0,1,0,0,0,0,1,0,0,0
7841_02,48.0,0.0,0.0,501.0,242.0,0.0,1,0,0,0,0,1,0,0,0
7842_01,46.0,52.0,0.0,1185.0,61.0,0.0,0,0,1,0,0,0,1,0,1
7845_01,24.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
7847_01,34.0,0.0,9.0,617.0,0.0,281.0,1,0,0,0,0,0,1,0,0
7848_02,46.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7849_01,22.0,558.0,63.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
7850_01,42.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0
7851_01,46.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7852_01,15.0,0.0,6.0,0.0,981.0,0.0,1,0,0,0,0,0,1,0,0
7853_02,31.0,166.0,0.0,297.0,835.0,0.0,0,0,1,0,0,0,1,0,0
7853_03,9.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
7858_01,21.0,9.0,0.0,0.0,25.0,811.0,1,0,0,0,0,0,1,0,0
7858_02,16.0,0.0,11.0,0.0,863.0,0.0,1,0,0,0,1,0,0,0,0
7858_03,40.0,634.0,60.0,134.0,0.0,0.0,1,0,0,0,0,0,1,0,0
7863_01,17.0,99.0,516.0,1967.0,0.0,6.0,1,0,0,0,0,0,1,0,1
